id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,sourceURLs,websites
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2017-05-18T00:00:00.000Z,,2018-12-22T00:00:00Z,5,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or185-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,This hotel has a great view of Pikes Peak. It's right up there with the rest of the Drury Hotels. Very clean. Friendly staff. There are a lot of restaurant options nearby. Unfortunately for me most of them are restaurants I have in my hometown.,Nice,Bryan,Texas,Yorlive,"https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or425-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or240-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or365-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or520-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or75-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or460-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or5-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or230-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or590-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS",https://www.druryhotels.com
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2016-06-18T00:00:00.000Z,,2018-12-22T00:00:00Z,5,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or360-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,This is a great hotel! Our first time staying at a Drury Inn but definitely won't be our last! The Hotel was in great condition. My kids loved the indoor/outdoor pool and the hot tub. The happy hour was amazing and had so much food...More,Great hotel!!,Albuquerque,NewMexico,59jessicac,"https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or425-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or240-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or365-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or520-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or75-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or460-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or5-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or230-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or590-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS",https://www.druryhotels.com
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2018-05-29T00:00:00.000Z,,2018-12-22T00:00:00Z,5,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or70-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,From the moment we checked in until we left two days later we had excellent service from everyone. Our room on the fifth floor had amazing views over the mountains. The room was very clean and everywhere in the hotel was clean and tidy. Brian...More,Two nights was too short!,Bradenton,Florida,Jo K,"https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or425-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or240-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or365-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or520-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or75-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or460-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or5-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or230-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or590-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS",https://www.druryhotels.com
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2016-02-08T00:00:00.000Z,,2018-12-22T00:00:00Z,4,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or435-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,This is a new location and staff is friendly and attentive. I know what I'll get each time I stay and that is a good stay in a nice room. Food for breakfast and evening happy hour is good. This place is always clean and...More,Trusted Stay,Denver,Colorado,Lance Y,"https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or425-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or240-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or365-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or520-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or75-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or460-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or5-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or230-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or590-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS",https://www.druryhotels.com
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2015-08-20T00:00:00.000Z,,2018-12-22T00:00:00Z,5,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or530-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,"We have never stayed here before but decided to give it a try based on the reviews we read. The staff was amazing. The room is bright, clean, and comfortable. The free breakfast and happy hour, along with the popcorn was a bonus and helpful...More",Amazing value and quality,Plymouth,Minnesota,Diane D,"https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or425-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or240-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or365-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or520-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or75-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or460-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or5-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or230-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or590-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS",https://www.druryhotels.com
AVzA_6Z0-gnIPe8DSgb_,2017-06-19T15:36:38Z,2019-05-20T20:12:49Z,1170 Interquest Pkwy,"Hotels and motels,Hotel and motel reservations,Hotel",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1170interquestpkwy/1267687388,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,80921,CO,2016-10-18T00:00:00.000Z,,2018-12-22T00:00:00Z,1,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or245-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,"The hotel is clean, comfortable, cheap, has a small indoor/outdoor pool, large hot tub, provides extras like free breakfast, free dinner, free wi-fi, and free popcorn. The food wasn't great - a lot of mushy pasta at dinner - baked potatoes were good but the...More",Please switch to reusable plates and silverware!,Longmont,Colorado,traveling_smiles,"https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or425-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or240-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or365-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or520-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or75-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or460-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or5-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or230-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS,https://www.tripadvisor.com/Hotel_Review-g33364-d7781331-Reviews-or590-Drury_Inn_Suites_Colorado_Springs_near_the_Air_Force_Academy-Colorado_Springs_El_Paso_C.html#REVIEWS",https://www.druryhotels.com
AVwdHyHXIN2L1WUfsbS3,2016-04-09T07:55:20Z,2019-05-20T20:12:39Z,1341 S Saint Vrain Ave,"Hotels,Hotels and motels,Lodging,Hotels Motels,Motels,Hotel",Accommodation & Food Services,Estes Park,US,us/co/estespark/1341ssaintvrainave/903442684,40.3583,-105.5045,Saddle Surrey Motel,80517,CO,2015-08-09T00:00:00Z,,2016-04-07T00:00:00Z,5,https://www.tripadvisor.com/Hotel_Review-g60945-d472063-Reviews-or30-Saddle_Surrey_Motel-Estes_Park_Colorado.html%25252523REVIEWS,"I booked our room the night before we stayed after reading the reviews. Although it seemed a little pricey, it was the best price in the area for the busy season. We came after a day at RMNP. Great location, not in the middle of busy downtown Estes Park but close if you want to enjoy the town. It is... More",Best place to stay on our vacation!,Fowler,IN,Giselle70,"http://www.tripadvisor.com/Hotel_Review-g60945-d472063-Reviews-Saddle_Surrey_Motel-Estes_Park_Rocky_Mountain_National_Park_Colorado.html,http://www.citysearch.com/profile/1889980/estes_park_co/saddle_surrey_motel.html,http://www.yellowpages.com/estes-park-co/mip/saddle-surrey-motel-4020244,https://www.yellowbook.com/profile/saddle-and-surrey-motel_1539762983.html,https://www.tripadvisor.com/Hotel_Review-g60945-d472063-Reviews-or30-Saddle_Surrey_Motel-Estes_Park_Colorado.html%25252523REVIEWS,http://www.yellowbook.com/profile/saddle-and-surrey-motel_1539762983.html,https://www.tripadvisor.com/Hotel_Review-g60945-d472063-Reviews-or10-Saddle_Surrey_Motel-Estes_Park_Colorado.html%25252523REVIEWS","http://www.saddleandsurrey.com,http://www.saddleandsurrey.com/"
AVwdHyHXIN2L1WUfsbS3,2016-04-09T07:55:20Z,2019-05-20T20:12:39Z,1341 S Saint Vrain Ave,"Hotels,Hotels and motels,Lodging,Hotels Motels,Motels,Hotel",Accommodation & Food Services,Estes Park,US,us/co/estespark/1341ssaintvrainave/903442684,40.3583,-105.5045,Saddle Surrey Motel,80517,CO,2015-08-14T00:00:00Z,,2016-04-07T00:00:00Z,3,https://www.tripadvisor.com/Hotel_Review-g60945-d472063-Reviews-or30-Saddle_Surrey_Motel-Estes_Park_Colorado.html%25252523REVIEWS,"We stayed here after traveling through Rocky Mountain Nat'l Park. Not a chain motel. The room was small, but very clean. Very friendly staff. Bed was very comfortable. Room had a microwave and refrigerator. TV was low def (not HD). Wifi was spotty and somewhat slow. Continental breakfast was light - sweet rolls, donuts, muffins, coffee, cereal - no orange... More",Nice Hotel in Estes Park,Eagle River,AK,Alaska23_Family,"http://www.tripadvisor.com/Hotel_Review-g60945-d472063-Reviews-Saddle_Surrey_Motel-Estes_Park_Rocky_Mountain_National_Park_Colorado.html,http://www.citysearch.com/profile/1889980/estes_park_co/saddle_surrey_motel.html,http://www.yellowpages.com/estes-park-co/mip/saddle-surrey-motel-4020244,https://www.yellowbook.com/profile/saddle-and-surrey-motel_1539762983.html,https://www.tripadvisor.com/Hotel_Review-g60945-d472063-Reviews-or30-Saddle_Surrey_Motel-Estes_Park_Colorado.html%25252523REVIEWS,http://www.yellowbook.com/profile/saddle-and-surrey-motel_1539762983.html,https://www.tripadvisor.com/Hotel_Review-g60945-d472063-Reviews-or10-Saddle_Surrey_Motel-Estes_Park_Colorado.html%25252523REVIEWS","http://www.saddleandsurrey.com,http://www.saddleandsurrey.com/"
AVwdyBCp_7pvs4fz9N1Z,2015-10-22T15:21:30Z,2019-05-20T17:59:34Z,1639 E Jackson St,"Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel and Hotel Pool,Hotel,Hotel Pool",Accommodation & Food Services,Macomb,US,us/il/macomb/1639ejacksonst/614742567,40.456954,-90.646077,Hampton Inn-macomb,61455,IL,2016-02-05T00:00:00Z,,2016-03-23T00:00:00Z,4,http://www.tripadvisor.com/Hotel_Review-g36301-d1477338-Reviews-Hampton_Inn_Macomb-Macomb_Illinois.html,"nice clean hotel. Near WIU campus. Front desk very helpful, after traveling all day able to check into our room early. Rooms very clean Breakfast was nice, hot and plentiful not far from stores and places to eat dinner",College visit,Herrin,IL,Maliea F,"http://www.yellowpages.com/macomb-il/mip/hampton-inn-macomb-475018432,https://www.yellowbook.com/profile/hampton-inn-macomb_1616743594.html,http://www.tripadvisor.com/Hotel_Review-g36301-d1477338-Reviews-or10-Hampton_Inn_Macomb-Macomb_Illinois.html%25252523REVIEWS,http://www.tripadvisor.com/Hotel_Review-g36301-d1477338-Reviews-or20-Hampton_Inn_Macomb-Macomb_Illinois.html%25252523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g36301-d1477338-Reviews-Hampton_Inn_Macomb-Macomb_Illinois.html,http://www.tripadvisor.com/Hotel_Review-g36301-d1477338-Reviews-Hampton_Inn_Macomb-Macomb_Illinois.html,https://foursquare.com/v/hampton-inn-macomb/4bd8c3112ecdce726cefd0f2","http://www.hamptoninn3.hilton.com,http://www.hamptoninn3.hilton.com/,http://hamptoninn3.hilton.com/en/hotels/illinois/hampton-inn-macomb-MQBILHX/index.html,http://macomb.hamptoninn.com/,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_MQBILHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FMQBILHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX"
AVwdyBCp_7pvs4fz9N1Z,2015-10-22T15:21:30Z,2019-05-20T17:59:34Z,1639 E Jackson St,"Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel and Hotel Pool,Hotel,Hotel Pool",Accommodation & Food Services,Macomb,US,us/il/macomb/1639ejacksonst/614742567,40.456954,-90.646077,Hampton Inn-macomb,61455,IL,2016-02-17T00:00:00Z,,2016-03-23T00:00:00Z,5,http://www.tripadvisor.com/Hotel_Review-g36301-d1477338-Reviews-Hampton_Inn_Macomb-Macomb_Illinois.html,"My daughter and I stayed at the Hampton Inn during a visit to WIU for Audition Day! Perfect Experience! Comfy, clean beds with fluffy comforters and great pillows. Totally updated bathroom with fine finishes. Breakfast was awesome and the dining area was so nice. We will be back again",Wonderful Place to stay!,Muscatine,IA,ajelgatian,"http://www.yellowpages.com/macomb-il/mip/hampton-inn-macomb-475018432,https://www.yellowbook.com/profile/hampton-inn-macomb_1616743594.html,http://www.tripadvisor.com/Hotel_Review-g36301-d1477338-Reviews-or10-Hampton_Inn_Macomb-Macomb_Illinois.html%25252523REVIEWS,http://www.tripadvisor.com/Hotel_Review-g36301-d1477338-Reviews-or20-Hampton_Inn_Macomb-Macomb_Illinois.html%25252523REVIEWS,https://www.tripadvisor.com/Hotel_Review-g36301-d1477338-Reviews-Hampton_Inn_Macomb-Macomb_Illinois.html,http://www.tripadvisor.com/Hotel_Review-g36301-d1477338-Reviews-Hampton_Inn_Macomb-Macomb_Illinois.html,https://foursquare.com/v/hampton-inn-macomb/4bd8c3112ecdce726cefd0f2","http://www.hamptoninn3.hilton.com,http://www.hamptoninn3.hilton.com/,http://hamptoninn3.hilton.com/en/hotels/illinois/hampton-inn-macomb-MQBILHX/index.html,http://macomb.hamptoninn.com/,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_MQBILHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FMQBILHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX"
AV1thhZpIxWefVJwhDL7,2017-07-23T03:38:10Z,2019-05-20T16:15:57Z,1280 N 4th Street,"Hotels,Lodging,Hotel",Accommodation & Food Services,San Jose,US,us/ca/sanjose/1280n4thstreet/-1318697623,37.36169,-121.90449,Pavilion Inn,95112,CA,2017-01-31T00:00:00.000Z,,2017-07-14T00:00:00Z,3,http://tripadvisor.com/Hotel_Review-g33020-d82323-Reviews-Pavilion_Inn-San_Jose_California.html,MoreMore,Thin Walls,San Jose,California,Brandi R,"https://www.yellowpages.com/san-jose-ca/mip/pavilion-inn-536296696,http://tripadvisor.com/Hotel_Review-g33020-d82323-Reviews-Pavilion_Inn-San_Jose_California.html",http://www.pavilioninn.net
AWCACflQIxWefVJwvFF4,2017-12-22T21:03:05Z,2019-05-20T16:15:14Z,805 E El Camino Real,"Hotels,Corporate Lodging,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Sunnyvale,US,us/ca/sunnyvale/805eelcaminoreal/2060450327,37.3558,-122.01685,Corporate Inn Sunnyvale,94087,CA,2018-01-02T00:00:00.000Z,,2018-01-03T00:00:00Z,5,https://www.tripadvisor.com/Hotel_Review-g33146-d119603-Reviews-Corporate_Inn_Sunnyvale-Sunnyvale_California.html,Room was very clean and well appointed. Everything you need for an extended stay. Bed was very comfy. Front desk was extremely accommodating. I had a very late check-in due to another engagement and there was no issue. Highly recommend.,"Great Room, Super Hospitality",Cloverdale,California,DrGuapo,"https://www.yellowpages.com/sunnyvale-ca/mip/corporate-inn-sunnyvale-3441633,https://foursquare.com/v/corporate-inn-sunnyvale/4bc2952f4cdfc9b6a4619621,https://www.tripadvisor.com/Hotel_Review-g33146-d119603-Reviews-Corporate_Inn_Sunnyvale-Sunnyvale_California.html,http://www.citysearch.com/profile/861054/sunnyvale_ca/corporate_inn_sunnyvale.html,https://www.zoover.nl/verenigde-staten-van-amerika/california/sunnyvale/corporate-inn-sunnyvale/hotel","http://www.corpinn.com/,https://www.corpinn.com/,http://www.corpinn.com"
